,p,c_approx,epsilon_target,shots,accuracy_error,computation_time,cost
172,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.1,0.05,3900,8.020020626384438,3.0098538398742676,12.633878591535593
173,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.5,0.13,900,2.3036339211664583,2.982840061187744,5.747200766587493
174,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.475,0.23,1700,0.9858645317399493,2.769624948501587,3.952662386589526
175,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.31,300,3.0834076901957275,2.7866528034210205,6.4867420316558935
176,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.5,0.07,900,3.284887182272062,3.8944623470306396,7.836326965757113
177,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.5,0.11,1500,3.769707319811662,2.7613725662231445,7.285021349997138
178,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.35,0.03,3700,1.8277414169911168,4.2570788860321045,6.450368586421444
179,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.21,2300,4.002254263883799,3.5801639556884766,8.382869072349035
180,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.3,0.27,4900,3.155843700050543,2.4423136711120605,6.229326111172712
181,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.15,0.03,1700,0.4901985926242922,13.866239547729492,14.454477858878644
182,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.425,0.23,2300,0.24321094207035543,4.2336225509643555,4.525475681448782
183,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.375,0.23,700,1.3869121326760272,2.6910972595214844,4.355391818732717
184,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.225,0.17,300,6.5497378383846705,2.94415283203125,10.803838238092855
185,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.15,0.21,6500,3.1876815254722324,2.807570457458496,6.632788288025175
186,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.2,0.21,300,5.501824030249669,4.476400136947632,11.078588973247234
187,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.425,0.31,6300,1.3963244186435517,3.1801676750183105,4.855756977390572
188,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.15,300,1.9019068235507355,2.9902000427246094,5.272488230985491
189,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.175,0.19,3500,1.6316981028062578,4.0051655769348145,5.9632033003023235
190,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.1,0.31,8100,4.758626299033693,2.967966079711914,8.678317638552347
191,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.1,0.15,3700,2.0138308548682495,3.726818799972534,6.143415825814433
